date,product_id,product_name,category,brand,region,store_id,store_name,store_latitude,store_longitude,units_sold,unit_price,promo,discount_pct,revenue
2024-03-31,P1008,Iced Tea,Beverages,TeaZen,North,S005,UrbanGrocer North,6.65432,3.4321,53,3.8,No,0,201.39999999999998
2024-03-31,P1008,Iced Tea,Beverages,TeaZen,South,S010,QuickStop South,6.21098,3.98765,172,5.68,No,0,976.9599999999999
2024-03-31,P1008,Iced Tea,Beverages,TeaZen,East,S003,QuickBuy East,6.78901,4.12345,144,2.19,Yes,10,315.36
2024-03-31,P1008,Iced Tea,Beverages,TeaZen,West,S012,FreshHub West,6.12345,2.87654,132,3.6,No,0,475.2
2024-04-01,P1001,Crunchy Chips,Snacks,MegaCrunch,North,S013,SuperSave North,6.56789,3.54321,161,5.39,No,0,867.79
2024-04-01,P1001,Crunchy Chips,Snacks,MegaCrunch,South,S010,QuickStop South,6.21098,3.98765,194,5.13,No,0,995.22
2024-04-01,P1001,Crunchy Chips,Snacks,MegaCrunch,East,S019,EastBay Market,6.98765,4.45678,158,3.01,No,0,475.58
2024-04-01,P1001,Crunchy Chips,Snacks,MegaCrunch,West,S008,DailyBasket West,6.34567,3.09876,83,1.19,Yes,15,98.77
2024-04-01,P1002,Sparkling Water,Beverages,AquaFresh,North,S013,SuperSave North,6.56789,3.54321,100,2.64,No,0,264.0
2024-04-01,P1002,Sparkling Water,Beverages,AquaFresh,South,S002,CitySuper South,6.12345,3.87654,31,3.4,No,0,105.39999999999999
2024-04-01,P1002,Sparkling Water,Beverages,AquaFresh,East,S015,QuickPick East,6.65432,4.34567,195,5.66,Yes,15,1103.7
2024-04-01,P1002,Sparkling Water,Beverages,AquaFresh,West,S016,MetroValue West,6.45678,3.12345,140,2.03,No,0,284.2
2024-04-01,P1003,Herbal Shampoo,Personal Care,NatureCare,North,S009,EliteMart North,6.4321,3.21098,196,1.54,No,0,301.84000000000003
2024-04-01,P1003,Herbal Shampoo,Personal Care,NatureCare,South,S006,PrimeCart South,6.09876,3.76543,89,5.07,No,0,451.23
2024-04-01,P1003,Herbal Shampoo,Personal Care,NatureCare,East,S007,FastLane East,6.87654,4.23456,80,1.78,No,0,142.4
2024-04-01,P1003,Herbal Shampoo,Personal Care,NatureCare,West,S008,DailyBasket West,6.34567,3.09876,88,2.67,No,0,234.95999999999998
2024-04-01,P1004,Chocolate Bar,Snacks,SweetWave,North,S013,SuperSave North,6.56789,3.54321,159,4.36,Yes,20,693.24
2024-04-01,P1004,Chocolate Bar,Snacks,SweetWave,South,S010,QuickStop South,6.21098,3.98765,149,4.58,Yes,20,682.42
2024-04-01,P1004,Chocolate Bar,Snacks,SweetWave,East,S019,EastBay Market,6.98765,4.45678,48,2.52,Yes,10,120.96000000000001
2024-04-01,P1004,Chocolate Bar,Snacks,SweetWave,West,S020,WestGate Store,6.01234,2.76543,68,2.88,Yes,10,195.84
2024-04-01,P1005,Energy Drink,Beverages,PowerUp,North,S001,MetroMart North,6.54321,3.32109,169,5.05,Yes,10,853.4499999999999
2024-04-01,P1005,Energy Drink,Beverages,PowerUp,South,S018,PrimePick South,6.45678,3.54321,105,5.47,Yes,10,574.35
2024-04-01,P1005,Energy Drink,Beverages,PowerUp,East,S003,QuickBuy East,6.78901,4.12345,158,3.29,No,0,519.82
2024-04-01,P1005,Energy Drink,Beverages,PowerUp,West,S016,MetroValue West,6.45678,3.12345,101,2.73,No,0,275.73
2024-04-01,P1006,Toilet Paper,Personal Care,SoftCare,North,S013,SuperSave North,6.56789,3.54321,98,1.93,No,0,189.14
2024-04-01,P1006,Toilet Paper,Personal Care,SoftCare,South,S018,PrimePick South,6.45678,3.54321,191,4.26,No,0,813.66
2024-04-01,P1006,Toilet Paper,Personal Care,SoftCare,East,S003,QuickBuy East,6.78901,4.12345,52,4.26,No,0,221.51999999999998
2024-04-01,P1006,Toilet Paper,Personal Care,SoftCare,West,S008,DailyBasket West,6.34567,3.09876,103,1.46,Yes,10,150.38
2024-04-01,P1007,Pretzels,Snacks,SaltyTwist,North,S005,UrbanGrocer North,6.65432,3.4321,103,5.8,No,0,597.4
2024-04-01,P1007,Pretzels,Snacks,SaltyTwist,South,S018,PrimePick South,6.45678,3.54321,45,3.09,No,0,139.04999999999998
2024-04-01,P1007,Pretzels,Snacks,SaltyTwist,East,S011,CityPantry East,6.76543,4.01234,154,2.39,No,0,368.06
2024-04-01,P1007,Pretzels,Snacks,SaltyTwist,West,S016,MetroValue West,6.45678,3.12345,60,1.81,No,0,108.60000000000001
2024-04-01,P1008,Iced Tea,Beverages,TeaZen,North,S017,UrbanChoice North,6.78901,3.6789,164,3.23,No,0,529.72
2024-04-01,P1008,Iced Tea,Beverages,TeaZen,South,S002,CitySuper South,6.12345,3.87654,52,5.67,No,0,294.84
2024-04-01,P1008,Iced Tea,Beverages,TeaZen,East,S011,CityPantry East,6.76543,4.01234,123,5.13,No,0,630.99
2024-04-01,P1008,Iced Tea,Beverages,TeaZen,West,S016,MetroValue West,6.45678,3.12345,165,1.06,No,0,174.9
2024-04-02,P1001,Crunchy Chips,Snacks,MegaCrunch,North,S005,UrbanGrocer North,6.65432,3.4321,152,2.2,No,0,334.40000000000003
2024-04-02,P1001,Crunchy Chips,Snacks,MegaCrunch,South,S014,ValueCart South,6.32109,3.65432,90,3.89,No,0,350.1
2024-04-02,P1001,Crunchy Chips,Snacks,MegaCrunch,East,S003,QuickBuy East,6.78901,4.12345,145,1.58,No,0,229.10000000000002
2024-04-02,P1001,Crunchy Chips,Snacks,MegaCrunch,West,S020,WestGate Store,6.01234,2.76543,191,3.44,No,0,657.04
2024-04-02,P1002,Sparkling Water,Beverages,AquaFresh,North,S001,MetroMart North,6.54321,3.32109,158,2.49,No,0,393.42
2024-04-02,P1002,Sparkling Water,Beverages,AquaFresh,South,S014,ValueCart South,6.32109,3.65432,136,4.32,Yes,20,587.52
2024-04-02,P1002,Sparkling Water,Beverages,AquaFresh,East,S007,FastLane East,6.87654,4.23456,185,3.1,Yes,20,573.5
2024-04-02,P1002,Sparkling Water,Beverages,AquaFresh,West,S020,WestGate Store,6.01234,2.76543,75,1.81,No,0,135.75
2024-04-02,P1003,Herbal Shampoo,Personal Care,NatureCare,North,S017,UrbanChoice North,6.78901,3.6789,161,5.86,No,0,943.46
2024-04-02,P1003,Herbal Shampoo,Personal Care,NatureCare,South,S002,CitySuper South,6.12345,3.87654,199,5.95,No,0,1184.05
2024-04-02,P1003,Herbal Shampoo,Personal Care,NatureCare,East,S015,QuickPick East,6.65432,4.34567,30,2.08,Yes,15,62.400000000000006
2024-04-02,P1003,Herbal Shampoo,Personal Care,NatureCare,West,S016,MetroValue West,6.45678,3.12345,128,2.71,No,0,346.88
2024-04-02,P1004,Chocolate Bar,Snacks,SweetWave,North,S013,SuperSave North,6.56789,3.54321,147,5.52,Yes,15,811.4399999999999
2024-04-02,P1004,Chocolate Bar,Snacks,SweetWave,South,S006,PrimeCart South,6.09876,3.76543,116,1.3,Yes,20,150.8
2024-04-02,P1004,Chocolate Bar,Snacks,SweetWave,East,S019,EastBay Market,6.98765,4.45678,138,3.96,Yes,10,546.48
2024-04-02,P1004,Chocolate Bar,Snacks,SweetWave,West,S008,DailyBasket West,6.34567,3.09876,144,3.35,No,0,482.40000000000003
2024-04-02,P1005,Energy Drink,Beverages,PowerUp,North,S001,MetroMart North,6.54321,3.32109,66,4.95,No,0,326.7
2024-04-02,P1005,Energy Drink,Beverages,PowerUp,South,S006,PrimeCart South,6.09876,3.76543,116,4.38,Yes,15,508.08
2024-04-02,P1005,Energy Drink,Beverages,PowerUp,East,S007,FastLane East,6.87654,4.23456,197,3.6,No,0,709.2
2024-04-02,P1005,Energy Drink,Beverages,PowerUp,West,S004,ValueHub West,6.23456,2.98765,89,5.39,No,0,479.71
2024-04-02,P1006,Toilet Paper,Personal Care,SoftCare,North,S005,UrbanGrocer North,6.65432,3.4321,72,4.96,No,0,357.12
2024-04-02,P1006,Toilet Paper,Personal Care,SoftCare,South,S014,ValueCart South,6.32109,3.65432,90,1.94,Yes,10,174.6
2024-04-02,P1006,Toilet Paper,Personal Care,SoftCare,East,S003,QuickBuy East,6.78901,4.12345,105,3.05,No,0,320.25
2024-04-02,P1006,Toilet Paper,Personal Care,SoftCare,West,S008,DailyBasket West,6.34567,3.09876,117,2.46,No,0,287.82
2024-04-02,P1007,Pretzels,Snacks,SaltyTwist,North,S017,UrbanChoice North,6.78901,3.6789,133,4.91,Yes,20,653.03
2024-04-02,P1007,Pretzels,Snacks,SaltyTwist,South,S014,ValueCart South,6.32109,3.65432,107,5.86,No,0,627.02
2024-04-02,P1007,Pretzels,Snacks,SaltyTwist,East,S015,QuickPick East,6.65432,4.34567,185,4.14,No,0,765.9
2024-04-02,P1007,Pretzels,Snacks,SaltyTwist,West,S012,FreshHub West,6.12345,2.87654,73,5.14,No,0,375.21999999999997
2024-04-02,P1008,Iced Tea,Beverages,TeaZen,North,S001,MetroMart North,6.54321,3.32109,80,5.1,No,0,408.0
2024-04-02,P1008,Iced Tea,Beverages,TeaZen,South,S014,ValueCart South,6.32109,3.65432,115,1.32,Yes,20,151.8
2024-04-02,P1008,Iced Tea,Beverages,TeaZen,East,S015,QuickPick East,6.65432,4.34567,84,3.15,No,0,264.59999999999997
2024-04-02,P1008,Iced Tea,Beverages,TeaZen,West,S016,MetroValue West,6.45678,3.12345,169,4.96,No,0,838.24
2024-04-03,P1001,Crunchy Chips,Snacks,MegaCrunch,North,S017,UrbanChoice North,6.78901,3.6789,157,4.65,Yes,10,730.0500000000001
2024-04-03,P1001,Crunchy Chips,Snacks,MegaCrunch,South,S002,CitySuper South,6.12345,3.87654,196,3.32,Yes,15,650.7199999999999
2024-04-03,P1001,Crunchy Chips,Snacks,MegaCrunch,East,S015,QuickPick East,6.65432,4.34567,158,4.03,No,0,636.74
2024-04-03,P1001,Crunchy Chips,Snacks,MegaCrunch,West,S008,DailyBasket West,6.34567,3.09876,155,2.92,Yes,10,452.59999999999997
2024-04-03,P1002,Sparkling Water,Beverages,AquaFresh,North,S005,UrbanGrocer North,6.65432,3.4321,91,4.32,No,0,393.12
2024-04-03,P1002,Sparkling Water,Beverages,AquaFresh,South,S006,PrimeCart South,6.09876,3.76543,133,3.99,Yes,15,530.6700000000001
2024-04-03,P1002,Sparkling Water,Beverages,AquaFresh,East,S011,CityPantry East,6.76543,4.01234,64,3.16,No,0,202.24
2024-04-03,P1002,Sparkling Water,Beverages,AquaFresh,West,S020,WestGate Store,6.01234,2.76543,155,3.03,No,0,469.65
2024-04-03,P1003,Herbal Shampoo,Personal Care,NatureCare,North,S009,EliteMart North,6.4321,3.21098,131,4.15,No,0,543.6500000000001
2024-04-03,P1003,Herbal Shampoo,Personal Care,NatureCare,South,S018,PrimePick South,6.45678,3.54321,76,3.54,Yes,10,269.04
2024-04-03,P1003,Herbal Shampoo,Personal Care,NatureCare,East,S015,QuickPick East,6.65432,4.34567,79,3.79,No,0,299.41
2024-04-03,P1003,Herbal Shampoo,Personal Care,NatureCare,West,S004,ValueHub West,6.23456,2.98765,129,2.92,No,0,376.68
2024-04-03,P1004,Chocolate Bar,Snacks,SweetWave,North,S001,MetroMart North,6.54321,3.32109,143,1.25,No,0,178.75
2024-04-03,P1004,Chocolate Bar,Snacks,SweetWave,South,S010,QuickStop South,6.21098,3.98765,167,1.18,No,0,197.06
2024-04-03,P1004,Chocolate Bar,Snacks,SweetWave,East,S003,QuickBuy East,6.78901,4.12345,135,5.63,No,0,760.05
2024-04-03,P1004,Chocolate Bar,Snacks,SweetWave,West,S004,ValueHub West,6.23456,2.98765,122,4.89,No,0,596.5799999999999
2024-04-03,P1005,Energy Drink,Beverages,PowerUp,North,S013,SuperSave North,6.56789,3.54321,152,1.87,No,0,284.24
2024-04-03,P1005,Energy Drink,Beverages,PowerUp,South,S010,QuickStop South,6.21098,3.98765,178,5.3,No,0,943.4
2024-04-03,P1005,Energy Drink,Beverages,PowerUp,East,S011,CityPantry East,6.76543,4.01234,135,2.42,Yes,15,326.7
2024-04-03,P1005,Energy Drink,Beverages,PowerUp,West,S016,MetroValue West,6.45678,3.12345,79,2.13,No,0,168.26999999999998
2024-04-03,P1006,Toilet Paper,Personal Care,SoftCare,North,S005,UrbanGrocer North,6.65432,3.4321,56,2.96,No,0,165.76
2024-04-03,P1006,Toilet Paper,Personal Care,SoftCare,South,S014,ValueCart South,6.32109,3.65432,55,1.0,No,0,55.0
2024-04-03,P1006,Toilet Paper,Personal Care,SoftCare,East,S019,EastBay Market,6.98765,4.45678,115,2.42,No,0,278.3
2024-04-03,P1006,Toilet Paper,Personal Care,SoftCare,West,S020,WestGate Store,6.01234,2.76543,105,1.45,Yes,20,152.25
2024-04-03,P1007,Pretzels,Snacks,SaltyTwist,North,S009,EliteMart North,6.4321,3.21098,186,2.22,Yes,15,412.92
2024-04-03,P1007,Pretzels,Snacks,SaltyTwist,South,S010,QuickStop South,6.21098,3.98765,84,1.72,No,0,144.48
2024-04-03,P1007,Pretzels,Snacks,SaltyTwist,East,S007,FastLane East,6.87654,4.23456,144,3.04,No,0,437.76
2024-04-03,P1007,Pretzels,Snacks,SaltyTwist,West,S012,FreshHub West,6.12345,2.87654,121,1.07,No,0,129.47
2024-04-03,P1008,Iced Tea,Beverages,TeaZen,North,S009,EliteMart North,6.4321,3.21098,180,2.61,No,0,469.79999999999995
2024-04-03,P1008,Iced Tea,Beverages,TeaZen,South,S006,PrimeCart South,6.09876,3.76543,154,5.94,No,0,914.7600000000001
2024-04-03,P1008,Iced Tea,Beverages,TeaZen,East,S011,CityPantry East,6.76543,4.01234,68,5.95,No,0,404.6
2024-04-03,P1008,Iced Tea,Beverages,TeaZen,West,S012,FreshHub West,6.12345,2.87654,166,1.42,No,0,235.72
2024-04-04,P1001,Crunchy Chips,Snacks,MegaCrunch,North,S005,UrbanGrocer North,6.65432,3.4321,30,2.49,No,0,74.7
2024-04-04,P1001,Crunchy Chips,Snacks,MegaCrunch,South,S014,ValueCart South,6.32109,3.65432,106,5.42,No,0,574.52
2024-04-04,P1001,Crunchy Chips,Snacks,MegaCrunch,East,S007,FastLane East,6.87654,4.23456,133,3.97,No,0,528.01
2024-04-04,P1001,Crunchy Chips,Snacks,MegaCrunch,West,S004,ValueHub West,6.23456,2.98765,193,4.38,No,0,845.34
2024-04-04,P1002,Sparkling Water,Beverages,AquaFresh,North,S013,SuperSave North,6.56789,3.54321,189,1.85,Yes,10,349.65000000000003
2024-04-04,P1002,Sparkling Water,Beverages,AquaFresh,South,S018,PrimePick South,6.45678,3.54321,59,5.46,No,0,322.14
2024-04-04,P1002,Sparkling Water,Beverages,AquaFresh,East,S007,FastLane East,6.87654,4.23456,78,2.72,Yes,20,212.16000000000003
2024-04-04,P1002,Sparkling Water,Beverages,AquaFresh,West,S012,FreshHub West,6.12345,2.87654,123,4.11,No,0,505.53000000000003
2024-04-04,P1003,Herbal Shampoo,Personal Care,NatureCare,North,S001,MetroMart North,6.54321,3.32109,125,3.49,No,0,436.25
2024-04-04,P1003,Herbal Shampoo,Personal Care,NatureCare,South,S018,PrimePick South,6.45678,3.54321,191,4.92,No,0,939.72
2024-04-04,P1003,Herbal Shampoo,Personal Care,NatureCare,East,S007,FastLane East,6.87654,4.23456,34,1.59,No,0,54.06
2024-04-04,P1003,Herbal Shampoo,Personal Care,NatureCare,West,S004,ValueHub West,6.23456,2.98765,183,3.79,No,0,693.57
2024-04-04,P1004,Chocolate Bar,Snacks,SweetWave,North,S013,SuperSave North,6.56789,3.54321,81,5.76,No,0,466.56
2024-04-04,P1004,Chocolate Bar,Snacks,SweetWave,South,S002,CitySuper South,6.12345,3.87654,198,3.4,No,0,673.1999999999999
2024-04-04,P1004,Chocolate Bar,Snacks,SweetWave,East,S019,EastBay Market,6.98765,4.45678,39,1.14,No,0,44.459999999999994
2024-04-04,P1004,Chocolate Bar,Snacks,SweetWave,West,S016,MetroValue West,6.45678,3.12345,75,3.32,Yes,15,249.0
2024-04-04,P1005,Energy Drink,Beverages,PowerUp,North,S005,UrbanGrocer North,6.65432,3.4321,185,2.02,No,0,373.7
2024-04-04,P1005,Energy Drink,Beverages,PowerUp,South,S010,QuickStop South,6.21098,3.98765,186,5.44,No,0,1011.84
2024-04-04,P1005,Energy Drink,Beverages,PowerUp,East,S003,QuickBuy East,6.78901,4.12345,156,4.97,Yes,10,775.3199999999999
2024-04-04,P1005,Energy Drink,Beverages,PowerUp,West,S008,DailyBasket West,6.34567,3.09876,139,2.3,Yes,10,319.7
2024-04-04,P1006,Toilet Paper,Personal Care,SoftCare,North,S017,UrbanChoice North,6.78901,3.6789,87,1.67,No,0,145.29
2024-04-04,P1006,Toilet Paper,Personal Care,SoftCare,South,S018,PrimePick South,6.45678,3.54321,138,5.51,No,0,760.38
2024-04-04,P1006,Toilet Paper,Personal Care,SoftCare,East,S007,FastLane East,6.87654,4.23456,87,3.26,No,0,283.62
2024-04-04,P1006,Toilet Paper,Personal Care,SoftCare,West,S008,DailyBasket West,6.34567,3.09876,175,4.6,No,0,804.9999999999999
2024-04-04,P1007,Pretzels,Snacks,SaltyTwist,North,S001,MetroMart North,6.54321,3.32109,116,3.27,No,0,379.32
2024-04-04,P1007,Pretzels,Snacks,SaltyTwist,South,S014,ValueCart South,6.32109,3.65432,131,3.44,No,0,450.64
2024-04-04,P1007,Pretzels,Snacks,SaltyTwist,East,S015,QuickPick East,6.65432,4.34567,189,2.53,No,0,478.16999999999996
2024-04-04,P1007,Pretzels,Snacks,SaltyTwist,West,S012,FreshHub West,6.12345,2.87654,186,3.8,No,0,706.8
2024-04-04,P1008,Iced Tea,Beverages,TeaZen,North,S013,SuperSave North,6.56789,3.54321,184,5.16,No,0,949.44
2024-04-04,P1008,Iced Tea,Beverages,TeaZen,South,S014,ValueCart South,6.32109,3.65432,119,2.92,Yes,20,347.48
2024-04-04,P1008,Iced Tea,Beverages,TeaZen,East,S007,FastLane East,6.87654,4.23456,120,1.37,No,0,164.4
2024-04-04,P1008,Iced Tea,Beverages,TeaZen,West,S012,FreshHub West,6.12345,2.87654,178,2.97,No,0,528.6600000000001
2024-04-05,P1001,Crunchy Chips,Snacks,MegaCrunch,North,S013,SuperSave North,6.56789,3.54321,139,2.84,No,0,394.76
2024-04-05,P1001,Crunchy Chips,Snacks,MegaCrunch,South,S014,ValueCart South,6.32109,3.65432,56,5.32,No,0,297.92
2024-04-05,P1001,Crunchy Chips,Snacks,MegaCrunch,East,S019,EastBay Market,6.98765,4.45678,69,3.5,No,0,241.5
2024-04-05,P1001,Crunchy Chips,Snacks,MegaCrunch,West,S012,FreshHub West,6.12345,2.87654,98,2.87,No,0,281.26
2024-04-05,P1002,Sparkling Water,Beverages,AquaFresh,North,S005,UrbanGrocer North,6.65432,3.4321,126,2.88,No,0,362.88
2024-04-05,P1002,Sparkling Water,Beverages,AquaFresh,South,S018,PrimePick South,6.45678,3.54321,161,4.96,Yes,10,798.56
2024-04-05,P1002,Sparkling Water,Beverages,AquaFresh,East,S019,EastBay Market,6.98765,4.45678,55,2.95,No,0,162.25
2024-04-05,P1002,Sparkling Water,Beverages,AquaFresh,West,S004,ValueHub West,6.23456,2.98765,65,4.79,No,0,311.35
2024-04-05,P1003,Herbal Shampoo,Personal Care,NatureCare,North,S009,EliteMart North,6.4321,3.21098,43,3.36,Yes,15,144.48
2024-04-05,P1003,Herbal Shampoo,Personal Care,NatureCare,South,S014,ValueCart South,6.32109,3.65432,32,5.87,Yes,10,187.84
2024-04-05,P1003,Herbal Shampoo,Personal Care,NatureCare,East,S019,EastBay Market,6.98765,4.45678,34,4.22,No,0,143.48
2024-04-05,P1003,Herbal Shampoo,Personal Care,NatureCare,West,S012,FreshHub West,6.12345,2.87654,153,3.63,Yes,20,555.39
2024-04-05,P1004,Chocolate Bar,Snacks,SweetWave,North,S009,EliteMart North,6.4321,3.21098,127,3.42,No,0,434.34
2024-04-05,P1004,Chocolate Bar,Snacks,SweetWave,South,S002,CitySuper South,6.12345,3.87654,190,3.71,No,0,704.9
2024-04-05,P1004,Chocolate Bar,Snacks,SweetWave,East,S007,FastLane East,6.87654,4.23456,98,3.37,No,0,330.26
2024-04-05,P1004,Chocolate Bar,Snacks,SweetWave,West,S008,DailyBasket West,6.34567,3.09876,53,3.45,No,0,182.85000000000002
2024-04-05,P1005,Energy Drink,Beverages,PowerUp,North,S005,UrbanGrocer North,6.65432,3.4321,81,5.12,No,0,414.72
2024-04-05,P1005,Energy Drink,Beverages,PowerUp,South,S002,CitySuper South,6.12345,3.87654,99,3.08,No,0,304.92
2024-04-05,P1005,Energy Drink,Beverages,PowerUp,East,S003,QuickBuy East,6.78901,4.12345,159,3.41,No,0,542.19
2024-04-05,P1005,Energy Drink,Beverages,PowerUp,West,S004,ValueHub West,6.23456,2.98765,92,4.28,No,0,393.76000000000005
2024-04-05,P1006,Toilet Paper,Personal Care,SoftCare,North,S009,EliteMart North,6.4321,3.21098,175,1.06,Yes,20,185.5
2024-04-05,P1006,Toilet Paper,Personal Care,SoftCare,South,S006,PrimeCart South,6.09876,3.76543,160,5.73,No,0,916.8000000000001
2024-04-05,P1006,Toilet Paper,Personal Care,SoftCare,East,S019,EastBay Market,6.98765,4.45678,70,5.06,Yes,10,354.2
2024-04-05,P1006,Toilet Paper,Personal Care,SoftCare,West,S008,DailyBasket West,6.34567,3.09876,94,4.47,No,0,420.17999999999995
2024-04-05,P1007,Pretzels,Snacks,SaltyTwist,North,S009,EliteMart North,6.4321,3.21098,187,3.56,No,0,665.72
2024-04-05,P1007,Pretzels,Snacks,SaltyTwist,South,S010,QuickStop South,6.21098,3.98765,56,4.76,No,0,266.56
2024-04-05,P1007,Pretzels,Snacks,SaltyTwist,East,S019,EastBay Market,6.98765,4.45678,128,2.66,No,0,340.48
2024-04-05,P1007,Pretzels,Snacks,SaltyTwist,West,S016,MetroValue West,6.45678,3.12345,56,2.33,No,0,130.48000000000002
2024-04-05,P1008,Iced Tea,Beverages,TeaZen,North,S001,MetroMart North,6.54321,3.32109,69,5.39,No,0,371.90999999999997
2024-04-05,P1008,Iced Tea,Beverages,TeaZen,South,S006,PrimeCart South,6.09876,3.76543,134,3.86,No,0,517.24
2024-04-05,P1008,Iced Tea,Beverages,TeaZen,East,S015,QuickPick East,6.65432,4.34567,91,1.01,Yes,10,91.91
2024-04-05,P1008,Iced Tea,Beverages,TeaZen,West,S012,FreshHub West,6.12345,2.87654,180,5.84,No,0,1051.2
2024-04-06,P1001,Crunchy Chips,Snacks,MegaCrunch,North,S009,EliteMart North,6.4321,3.21098,112,1.39,No,0,155.67999999999998
2024-04-06,P1001,Crunchy Chips,Snacks,MegaCrunch,South,S010,QuickStop South,6.21098,3.98765,75,5.44,No,0,408.00000000000006
2024-04-06,P1001,Crunchy Chips,Snacks,MegaCrunch,East,S007,FastLane East,6.87654,4.23456,85,5.08,No,0,431.8
2024-04-06,P1001,Crunchy Chips,Snacks,MegaCrunch,West,S016,MetroValue West,6.45678,3.12345,87,2.92,No,0,254.04
2024-04-06,P1002,Sparkling Water,Beverages,AquaFresh,North,S013,SuperSave North,6.56789,3.54321,193,4.43,No,0,854.9899999999999
2024-04-06,P1002,Sparkling Water,Beverages,AquaFresh,South,S006,PrimeCart South,6.09876,3.76543,40,1.34,Yes,15,53.6
2024-04-06,P1002,Sparkling Water,Beverages,AquaFresh,East,S015,QuickPick East,6.65432,4.34567,105,5.3,No,0,556.5
2024-04-06,P1002,Sparkling Water,Beverages,AquaFresh,West,S008,DailyBasket West,6.34567,3.09876,36,1.07,No,0,38.52
2024-04-06,P1003,Herbal Shampoo,Personal Care,NatureCare,North,S013,SuperSave North,6.56789,3.54321,136,5.28,No,0,718.08
2024-04-06,P1003,Herbal Shampoo,Personal Care,NatureCare,South,S018,PrimePick South,6.45678,3.54321,154,3.09,No,0,475.85999999999996
2024-04-06,P1003,Herbal Shampoo,Personal Care,NatureCare,East,S007,FastLane East,6.87654,4.23456,133,2.22,Yes,15,295.26000000000005
2024-04-06,P1003,Herbal Shampoo,Personal Care,NatureCare,West,S020,WestGate Store,6.01234,2.76543,171,1.72,No,0,294.12
2024-04-06,P1004,Chocolate Bar,Snacks,SweetWave,North,S017,UrbanChoice North,6.78901,3.6789,113,4.69,No,0,529.97
2024-04-06,P1004,Chocolate Bar,Snacks,SweetWave,South,S010,QuickStop South,6.21098,3.98765,161,4.5,No,0,724.5
2024-04-06,P1004,Chocolate Bar,Snacks,SweetWave,East,S003,QuickBuy East,6.78901,4.12345,106,1.38,No,0,146.28
2024-04-06,P1004,Chocolate Bar,Snacks,SweetWave,West,S020,WestGate Store,6.01234,2.76543,191,4.4,Yes,20,840.4000000000001
2024-04-06,P1005,Energy Drink,Beverages,PowerUp,North,S017,UrbanChoice North,6.78901,3.6789,148,2.78,Yes,10,411.44
2024-04-06,P1005,Energy Drink,Beverages,PowerUp,South,S010,QuickStop South,6.21098,3.98765,110,3.75,No,0,412.5
2024-04-06,P1005,Energy Drink,Beverages,PowerUp,East,S019,EastBay Market,6.98765,4.45678,177,5.76,No,0,1019.52
2024-04-06,P1005,Energy Drink,Beverages,PowerUp,West,S004,ValueHub West,6.23456,2.98765,127,4.0,No,0,508.0
2024-04-06,P1006,Toilet Paper,Personal Care,SoftCare,North,S009,EliteMart North,6.4321,3.21098,81,1.77,Yes,20,143.37
2024-04-06,P1006,Toilet Paper,Personal Care,SoftCare,South,S002,CitySuper South,6.12345,3.87654,79,4.49,No,0,354.71000000000004
2024-04-06,P1006,Toilet Paper,Personal Care,SoftCare,East,S019,EastBay Market,6.98765,4.45678,78,4.1,No,0,319.79999999999995
2024-04-06,P1006,Toilet Paper,Personal Care,SoftCare,West,S020,WestGate Store,6.01234,2.76543,163,3.04,No,0,495.52
2024-04-06,P1007,Pretzels,Snacks,SaltyTwist,North,S005,UrbanGrocer North,6.65432,3.4321,151,1.0,No,0,151.0
2024-04-06,P1007,Pretzels,Snacks,SaltyTwist,South,S018,PrimePick South,6.45678,3.54321,191,3.55,No,0,678.05
2024-04-06,P1007,Pretzels,Snacks,SaltyTwist,East,S011,CityPantry East,6.76543,4.01234,61,3.21,No,0,195.81
2024-04-06,P1007,Pretzels,Snacks,SaltyTwist,West,S020,WestGate Store,6.01234,2.76543,31,5.21,No,0,161.51
2024-04-06,P1008,Iced Tea,Beverages,TeaZen,North,S013,SuperSave North,6.56789,3.54321,93,3.88,No,0,360.84
2024-04-06,P1008,Iced Tea,Beverages,TeaZen,South,S006,PrimeCart South,6.09876,3.76543,146,2.8,No,0,408.79999999999995
2024-04-06,P1008,Iced Tea,Beverages,TeaZen,East,S015,QuickPick East,6.65432,4.34567,182,1.81,No,0,329.42
2024-04-06,P1008,Iced Tea,Beverages,TeaZen,West,S016,MetroValue West,6.45678,3.12345,61,2.87,No,0,175.07
2024-04-07,P1001,Crunchy Chips,Snacks,MegaCrunch,North,S005,UrbanGrocer North,6.65432,3.4321,185,1.41,No,0,260.84999999999997
2024-04-07,P1001,Crunchy Chips,Snacks,MegaCrunch,South,S002,CitySuper South,6.12345,3.87654,138,4.19,No,0,578.22
2024-04-07,P1001,Crunchy Chips,Snacks,MegaCrunch,East,S003,QuickBuy East,6.78901,4.12345,130,5.74,Yes,15,746.2
2024-04-07,P1001,Crunchy Chips,Snacks,MegaCrunch,West,S012,FreshHub West,6.12345,2.87654,160,2.15,Yes,10,344.0
2024-04-07,P1002,Sparkling Water,Beverages,AquaFresh,North,S009,EliteMart North,6.4321,3.21098,57,5.31,No,0,302.66999999999996
2024-04-07,P1002,Sparkling Water,Beverages,AquaFresh,South,S010,QuickStop South,6.21098,3.98765,81,4.04,No,0,327.24
